GeneID	GSM1122673	GSM1122674	GSM1122675	GSM1122676	GSM1122677	GSM1122678
10563	2.851	4.086	2.366	16.63	21.11	40.57
105377296	0	0.006319	0.002215	0.008676	0.009163	0.001834
105377297	0.004008	0	0	0	0	0.003767
246175	7.732	7.172	6.755	9.484	8.337	8.463
65008	18.97	18.95	20.14	14.01	12.11	17.84
102724916	0.8932	1.015	1.081	0.7271	0.6584	1.009
80144	0.01643	0.02296	0.02195	0.09563	0.1997	0.1417
107986293	0.001926	0	0	0	0.007233	0.01267
109623453	0	0	0	0	0	0
306	1.714	2.406	2.044	3.124	3.966	2.939
100505702	0.5019	0.4006	0.5116	1.103	1.52	1.141
101928893	0	0.01533	0.01612	0.03157	0.01334	0
55589	28.69	27.95	29.77	29.25	30.34	24.58
105377299	0.3538	0.07862	0.5079	0.4511	0.3909	0.6064
152559	10.9	9.692	11.4	10.26	9.946	9.104
100505875	0.1445	0.156	0.1458	0.2231	0.2186	0.1886
84779	0.002692	0.001453	0.003056	0.002244	0.001264	0.0006326
105377300	0	0	0	0	0.007479	0
2712	0	0	0	0	0	0
100506035	0.09879	0.08957	0.01794	0.03074	0	0
107986294	0.004433	0.004187	0.001258	0.001848	0	0
105377301	0	0.002729	0	0.005621	0.009497	0.002377
105377302	0.09361	0.1813	0.02188	0.06732	0.2017	0.03105
118425	0.003882	0	0	0.008629	0.003645	0.003648
118429	7.884	6.248	8.003	11.21	12.14	11.53
105377303	0.05853	0.03495	0.08623	0.1246	0.07484	0.1428
56978	3.028	2.252	3.445	3.971	3.301	4.508
2250	0.005703	0.001539	0.004855	0.001585	0.002678	0.00268
255119	0.001385	0	0.003145	0	0.003902	0.001302
105377305	0	0	0	0	0	0
651	0.01066	0.008628	0.0242	0.06812	0.07632	0.05635
5593	0.2441	0.2529	0.2783	0.3268	0.3698	0.4782
101928942	0	0	0	0	0	0
153020	0.7104	0.5688	0.5578	1.573	1.881	1.546
105377306	0	0	0	0	0	0
107986215	0.008989	0.009702	0	0.00999	0	0
105377308	0.01678	0.03421	0.02117	0.04352	0.03677	0.02979
105377307	0.02683	0.01448	0.01523	0.01491	0	0.01261
3184	141.4	130.4	137.1	104.7	81.05	92.04
101928963	0.2467	0.2155	0.3734	0.3525	0.2757	0.2098
9987	69.06	65.1	76.49	47.31	39.99	52.56
58478	21.54	20.77	20.55	13.98	11.84	13.71
105377310	0.03956	0.02717	0.03674	0.02798	0.01688	0.01014
441027	1.043	1.335	0.8484	1.145	1.506	0.9848
439934	0	0	0	0	0	0
79966	0.3763	0.3021	0.4401	0.7357	0.5913	0.7252
693160	0	0	0	0	0	0
22872	44.78	40.61	42.54	46.09	48.17	45.07
100499177	9.488	7.022	8.032	6.778	4.309	5.629
106633808	2.243	1.614	3.273	2.255	1.805	0.6023
106633809	0.5663	0.3056	1.071	0.7343	0.2659	0.1774
79725	0.7312	0.623	0.5773	0.6372	0.5505	0.5814
132660	5.925	5.046	4.626	5.586	4.51	4.4
51138	32.7	31.97	29.57	33.81	33.87	34.48
51316	5.996	6.417	7.683	12.84	9.906	14.67
27235	12.32	14.02	11.17	11.79	10.99	10.94
10855	13.42	19.06	5.217	4.163	4.971	1.501
105377313	0	0	0	0	0.0242	0
113510	3.566	2.881	3.235	3.874	3.103	3.164
51023	13.02	12.71	13.56	12.46	11.84	13.6
84142	7.503	7.302	8.078	7.834	7.648	8.62
84803	3.548	3.248	1.147	3.718	5.372	1.528
105377315	0	0	0	0	0	0
101928978	0	0	0	0	0	0
4825	0	0	0	0.008084	0	0.006836
102723338	0	0	0	0	0	0
1040	0.001802	0.003889	0	0.01602	0.01015	0.00508
23001	2.924	2.697	2.409	4.531	4.848	3.96
404201	0.02875	0.02659	0.03263	0.03195	0.08098	0.0386
83478	0.02919	0.03314	0.01943	0.146	0.1593	0.09981
105377319	0.002924	0	0.003319	0.001625	0.004118	0.005496
100616349	0	0	0	0	0	0
5602	0.02258	0.02212	0.01899	0.01859	0.0216	0.0169
101929064	0	0	0.009628	0	0	0.007972
100616463	0	0	0	0	0	0
5783	2.11	2.11	2.253	1.248	1.207	2.207
107986189	0.005372	0.002899	0.0122	0	0	0
345274	0.015	0.0108	0.01703	0.05003	0.01409	0.009401
132989	0.2505	0.2098	0.2631	0.2576	0.2177	0.1968
100506746	2.224	1.784	2.07	2.56	2.473	2.314
4299	21.32	17.79	19.27	20.3	15.47	13.8
105377320	0.009644	0.01388	0.007298	0.01072	0	0.009064
57563	6.124	5.334	4.264	4.625	3.604	3.495
100847027	0	0	0	0	0	0
345275	0.08912	0.0296	0.1051	0.1181	0.05472	0.09343
51170	34.61	29.48	41.45	54.68	54.78	61.37
53343	3.285	3.32	3.459	3.229	3.262	3.482
105377321	0.001693	0	0	0.005647	0.00159	0.001592
8404	0.05453	0.03924	0.02947	0.03174	0.01951	0.0244
1834	0	0	0	0	0	0
1758	0.002216	0	0	0	0	0
105377323	0	0	0	0	0	0
105377324	0	0	0	0	0	0
3381	0	0	0	0	0	0
56955	0.00347	0	0.003939	0	0	0
6696	4.157	2.164	1.935	5.963	6.819	3.545
5311	6.649	4.337	6.246	7.403	5.38	5.484
9429	0.2411	0.2226	0.2539	0.1921	0.1514	0.2184
152926	2.832	2.387	2.174	3.655	2.872	2.722
105369192	0.02306	0.01244	0.01745	0.004271	0.02526	0.01445
105377326	0	0	0	0	0	0
55008	2.82	2.396	2.743	2.502	1.811	2.382
102723458	0.673	0.4466	1.029	0.8624	0.5271	1.017
51191	4.086	3.641	6.271	6.232	5.594	8.151
84992	37.24	35.92	39.53	30.14	25.98	32.79
100996939	38.52	37.15	40.88	31.18	26.87	33.92
101929134	0.09044	0.1952	0.05133	0.1759	0.04246	0.1488
8916	3.153	3.052	2.553	2.115	1.821	1.682
266812	5.081	4.328	4.369	5.337	5.757	4.413
285512	0.3945	0.3111	0.4047	0.7082	0.5413	0.404
10144	0.7512	0.7416	0.6154	0.9402	0.882	0.6982
105377327	0.008329	0.002247	0.002364	0.004629	0	0.003914
166815	5.477	5.685	5.559	4.811	4.156	4.969
285513	0.8776	0.615	0.2613	0.5799	0.5853	0.4599
105377328	0	0	0.002214	0	0	0.003667
105377329	0.002402	0.009073	0.009542	0.009343	0.009021	0.005644
6622	22.09	25.56	17.2	22.65	23.65	16.42
644248	0.2076	0.1707	0.1459	0.1758	0.2321	0.1673
22915	46.48	67.52	32.11	39.68	43.23	21.43
105377331	0.03624	0.03911	0.02057	0.08055	0.05104	0.01703
401145	0.06287	0.06524	0.04367	0.0601	0.06729	0.07851
112268468	0	0.0318	0.01672	0	0.01383	0
101929194	0.006626	0	0	0	0	0
2895	0.0008023	0.002165	0.001821	0.002675	0.004143	0.002639
107986295	0	0	0	0	0	0
474	0.2018	0.08713	0.04165	0.1958	0.1585	0.04828
101929210	0	0	0	0	0	0
56916	15.46	12.1	13.57	12.6	9.332	10.53
27306	187.5	202.9	149.5	161	294.3	128
10611	12.99	12.33	11.69	14.6	16.67	12.99
100507012	0	0	0	0	0	0
658	0	0.001367	0.002876	0.004223	0.004758	0.001191
8633	0.0009576	0.0005168	0.0005435	0.002661	0.002248	0.0027
105377335	0	0	0	0	0.002539	0
105377337	0	0	0	0	0	0
5161	0	0	0	0	0	0
105377338	0	0	0	0	0	0
285555	0.0085	0.005734	0.006031	0.02008	0.01596	0.01398
101410545	0	0	0	0	0	0
105377340	0	0.01427	0.007503	0	0.006207	0
5910	16.05	16.04	15.32	17.66	17.99	17.97
10098	6.389	6.048	5.742	7.271	6.177	5.803
112267901	0.04184	0.009032	0.05699	0.0651	0.07072	0.1258
105377342	0.01344	0.01934	0.01525	0.02489	0.02103	0.02947
105377343	0.01131	0.04069	0.008559	0.03352	0.05664	0.007087
1977	6.256	5.907	6.015	4.836	4.241	4.866
23173	16.78	16	15.44	13.07	11.32	12.93
100500867	0.1097	0	0	0	0	0
128	41.47	40.26	40.01	42.23	40.14	41.13
100507053	0.106	0.04902	0.07638	0.1421	0.06792	0.08854
127	0	0	0	0.01258	0.003542	0.003545
359806	0	0	0	0	0	0
130	0.03496	0.02767	0.03439	0.05957	0.03282	0.02628
124	0.01116	0	0.006337	0.01241	0.01048	0.01574
125	0.001938	0	0.0022	0	0	0.001821
126	0.005582	0	0	0	0	0
102723576	0	0	0	0	0	0
131	0	0	0	0	0	0
84103	0.004961	0.005355	0.005632	0.01103	0	0.01399
93587	2.137	1.819	1.803	1.682	1.241	1.248
4547	0.009911	0.01498	0.01575	0.02423	0.01861	0.01304
285556	0	0	0.0008501	0	0	0.0007039
27071	11.54	12.87	5.357	10.13	11.41	6.129
8649	11.43	10.3	10.76	19.12	18.55	16.88
79982	7.562	6.27	7.129	8.063	7.232	6.788
3015	457.1	460	443.1	287.3	224.9	266.7
256880	0.1467	0.2287	0.07401	0.2174	0.1683	0.1685
107986232	0	0	0	0.01536	0	0.006493
115265	0.03429	0.02355	0.06369	0.2772	0.2985	0.1172
101929353	0.01543	0	0	0	0	0
107399301	0	0	0	0	0	0
51705	0.001758	0	0.002993	0.004884	0.002476	0.01157
105377345	0	0	0	0	0	0
100874275	0	0	0.04473	0.0219	0.037	0.009258
107986233	3.204	2.901	4.63	2.634	1.676	2.385
5530	15.55	13.73	14.6	17.35	16.88	17.33
102465868	0	0	0	0	0	0
100302193	0	0	0.08154	0	0	0
90024	2.252	2.486	2.277	4.198	3.931	4.166
107986297	0	0	0	0	0	0
55024	4.888	6.335	3.119	4.246	4.076	2.82
64116	18.38	17.19	18.4	13.8	9.598	12.91
105377621	0.71	0.7205	0.8661	0.5418	0.5572	0.5777
4790	22.51	21.92	18.87	14.31	10.72	13.68
105377347	0.05891	0.07721	0.09553	0.1052	0.08692	0.07119
4126	5.712	5.382	5.849	12.33	13.18	12.18
102723704	13.26	12.66	13.93	14.12	14.57	13.99
7323	61.68	58.32	63.6	63.8	64.19	67.07
105377348	1.029	1.007	0.9331	0.4376	0.4216	0.461
493856	6.729	6.589	6.654	5.857	5.406	6.148
150159	5.467	5.646	5.245	5.232	5.026	5.037
133308	3.178	3.133	3.106	2.08	1.75	2.195
56898	4.386	3.951	4.924	4.01	3.851	4.68
1062	8.943	8.075	5.962	3.693	2.47	2.369
101929448	0	0	0	0	0	0
6870	0	0	0	0	0	0
105377349	0	0	0	0	0	0
105377350	0	0	0	0	0	0
80319	0	0.004511	0	0.007742	0.001308	0.002619
101929468	0.002735	0.002952	0	0.00304	0	0.00257
105377351	0	0	0	0	0	0
54790	5.234	4.284	4.25	6.784	6.372	5.218
104384744	0.02153	0.03486	0.02444	0.03589	0.04043	0.06071
27068	46.6	44.19	42.97	37.17	32.4	36.19
105377352	0	0	0	0	0	0
54848	0.02802	0.04187	0.03792	0.03234	0.01923	0.02633
100874374	0	0	0	0	0	0
57117	8.22	7.844	8.783	7.41	7.484	8.502
79807	5.608	5.426	4.809	3.182	2.536	2.814
107986190	0	0.002557	0	0	0	0
101929529	0	0	0.05265	0.02578	0.02178	0
255743	0.01203	0.01484	0.02146	0.00382	0.001614	0.001615
101929577	0.004604	0	0.002613	0.02047	0.008646	0.01515
93627	2.532	2.794	2.46	3.597	3.549	3.526
9255	8.327	7.669	8.512	7.73	7.005	8.6
100507096	0	0	0	0	0.004815	0.004819
105377355	0	0	0	0	0	0
105377356	0	0	0.00892	0.008733	0	0
27123	0.03998	0.03357	0.02269	0.07407	0.07092	0.08351
102725220	0	0	0	0	0	0
105377358	0.01341	0.01689	0.005075	0.02733	0.03778	0.01681
105377357	0.01119	0.006038	0	0.006217	0.005253	0
9061	40.66	39.45	34.14	52.71	60.37	46.24
166929	0.1042	0.093	0.04663	0.07907	0.09973	0.04426
101929595	0.05199	0.09353	0.1049	0.05458	0.04882	0.04615
107986298	0.09032	0.09748	0.1183	0.06692	0.05219	0.05441
113612	0.9006	0.8539	0.9993	0.4958	0.3746	0.4952
107986299	0.02855	0.04108	0.05401	0.07403	0.02681	0.08049
3033	28.71	31.98	28.63	17.01	16.71	18.94
51176	2.812	2.509	3.212	1.246	0.6185	1.172
641518	0.5961	0.5376	0.7925	0.4084	0.1725	0.3531
107986300	0	0	0.01257	0.01231	0	0
285456	0.06454	0.0952	0.0928	0.06695	0.05454	0.0829
101929621	0	0	0	0	0	0.01302
6164	340.5	306.1	408.9	385.9	361.6	467.4
58505	83.85	84.92	81.58	56.75	52.52	61.53
105377359	0.06594	0.02891	0.07485	0.06184	0.02902	0.02324
107986234	0	0	0	0	0	0
64850	0.0178	0.01281	0.003368	0.01319	0.01671	0.005577
84570	0.006011	0.0006487	0.007505	0.0147	0.01129	0.01073
645078	0	0	0	0.004624	0.003907	0
100533182	0.704	0.7507	0.6932	0.4242	0.4778	0.7334
10427	10.09	9.007	8.866	9.934	8.995	8.915
693161	0	0.1788	0.09402	0	0.1555	0.2335
55013	9.461	9.284	8.689	9.319	8.736	10.63
107986302	0.05662	0.055	0.06106	0.04405	0.05317	0.06918
839	14.19	14.93	14.44	13.29	11.98	15.02
81579	3.223	3.206	2.786	2.359	2.147	2.218
3426	0.08162	0.03589	0.05147	0.1277	0.088	0.1506
54433	33.3	31.71	29.88	19.66	15.05	19.32
10692	0.04919	0.01448	0.04061	0.01988	0.0126	0.02522
345193	0.01878	0.01126	0.02369	0.01855	0.01763	0.01373
1950	0.5053	0.9532	0.1193	0.2073	0.2727	0.1021
79071	25.89	22.16	20.38	22.65	17.87	15.77
107986303	5.113	4.067	3.865	4.165	3.42	2.987
105377362	0.003912	0	0.00444	0	0.007346	0.007353
2028	0.02248	0.02554	0.0846	0.01183	0.02444	0.05337
110231149	0	0	0	0	0	0
105377363	0	0	0	0	0	0
5308	0.01833	0.01799	0.003783	0.02408	0.0266	0.01723
100126354	0	0	0	0	0	0
105377364	0	0	0	0	0	0
105377365	0	0	0	0	0	0
105377366	0	0	0	0	0	0
105377367	0	0	0	0	0	0
105377369	0	0	0	0	0	0
105377370	0	0	0	0	0	0
132720	1.713	1.197	1.243	1.095	1.012	1.019
55435	4.335	3.949	4.077	2.488	2.312	2.415
92610	2.277	2.386	2.324	2.054	1.82	2.223
80216	3.782	3.307	3.32	4.688	3.755	3.735
107986304	0.03169	0.0076	0.02198	0.01565	0.01322	0.01324
63973	0.003537	0.01909	0.04416	0.01572	0.009963	0.03657
105377372	0.01324	0.02858	0.03006	0	0	0.02489
55345	3.227	2.256	2.484	1.689	0.8358	0.9402
51574	13.27	11.27	13.72	11.79	10.73	12.54
109864269	15.05	14.08	15.62	13.74	11.61	14.63
442912	0.2387	0	0.542	0.398	0	0.561
442896	0.3581	0	0.1355	0.2653	0	0.4488
407028	0.4705	0.2539	0.5341	0.3922	0.1105	0.5528
442895	0.1194	0	0.542	0.2653	0.2242	0.2244
442894	0	0.12	0.2524	0.2472	0.2088	0.3135
287	0.00272	0.003914	0.005661	0.01512	0.02767	0.01917
102723896	0	0	0.008241	0	0	0
105377373	0	0	0	0	0	0
100302188	0	0	0	0	0	0
102465878	0	0	0	0	0	0
105377374	0	0	0	0	0	0
817	0.4365	0.5023	0.4803	0.8464	0.9911	0.6708
105377375	0	0	0.002587	0	0.004281	0.002142
79642	0	0	0	0.001329	0	0
107986305	0.006499	0	0.007377	0	0	0
105377376	0	0	0	0	0	0
107986235	0	0.01197	0	0	0	0.03127
105377378	0	0	0.01073	0	0	0
105377379	0	0	0	0	0	0
105377380	0	0	0	0	0	0
7368	0.005165	0.004645	0.003908	0.004783	0.0008082	0.003236
693162	0	0	0	0	0	0
105377382	0	0	0	0	0	0
64579	0	0.001209	0.001271	0	0.001051	0
105377383	0	0	0.01266	0	0.01047	0
100302290	0	0	0	0	0	0
105377384	1.571	0.9869	1.382	1.97	1.917	2.257
105377385	0	0	0	0	0	0
107986306	0.001784	0	0	0	0.001675	0
105377387	0	0	0	0	0	0
105377388	0	0	0	0	0.001586	0
133022	0.1164	0.0996	0.1503	0.1382	0.07158	0.181
105377389	0	0	0	0	0	0
105377390	0	0	0	0	0	0
103689918	0	0	0	0	0	0
102723914	0.004786	0	0.002716	0	0.006741	0
105377391	0	0	0	0	0	0
9348	0.3535	0.3364	0.2501	0.4539	0.2971	0.2127
107986307	0.6893	0.4836	0.3521	0.5555	0.534	0.2268
105377392	0.2341	0.3033	0.1063	0.3296	0.469	0.2788
100093630	61.8	60.35	78.31	55.69	50.7	75.59
677809	2.231	1.07	2.18	0.6887	0.7563	0.6406
8492	0.0198	0.02748	0.02087	0.04559	0.04782	0.02925
105379403	0.005625	0.01821	0	0.0125	0.005282	0.005287
645455	4.332	3.666	4.195	3.858	3.175	3.516
729218	2.622	1.961	2.075	3.503	2.356	1.705
101929741	0.03666	0.03956	0.01783	0.02328	0.009834	0.03445
57721	6.024	5.046	6.021	4.458	3.538	4.245
9871	19.11	18.49	15.18	20.87	23	18.14
171024	0.01329	0.01031	0.01462	0.008312	0.009363	0.01835
105377393	0	0	0	0	0	0
105377394	0	0	0	0.004464	0	0.003775
102723967	0	0	0	0	0	0
105377395	0	0	0	0	0.004429	0.001478
51778	0.009744	0.01052	0	0.008122	0.00915	0.009158
105379404	0.02018	0.06534	0.01145	0.05046	0.1232	0.04741
101929762	0.04243	0.0458	0.04816	0.05659	0.08765	0.04387
54532	2.189	3.104	1.431	3.682	7.503	2.21
401152	32.61	27.25	37.84	57.98	52.63	59.87
2169	0.007293	0	0	0	0.006848	0
107986193	0.07102	0.08567	0.08062	0.1393	0.1961	0.1649
401149	1.338	0.8873	1.216	1.927	1.264	1.238
107983979	0.8585	0.5756	0.5709	1.051	0.7654	0.6561
101926918	0.8644	0.5971	0.9224	0.9127	0.698	0.78
645513	4.438	3.946	4.308	3.417	2.465	3.37
8654	1.819	3.019	0.5914	0.3347	0.4326	0.2443
105377396	0.01071	0	0	0	0	0
105377397	0.005814	0	0	0	0	0
101927007	0	0	0	0	0	0
100996694	0	0	0	0	0	0
4085	14.69	15.17	13.7	7.214	5.114	6.213
11107	0.2766	0.1543	0.1714	0.1576	0.1039	0.1192
105377399	0.02972	0.05613	0.01687	0.04129	0.03488	0.03492
79625	0	0.003701	0	0	0.004025	0.0008057
105377400	0	0	0	0	0	0
79931	0.1635	0.3044	0.08563	0.8544	1.314	0.6044
84109	0	0.00223	0	0	0	0
107986309	0	0	0	0	0	0
107986310	0	0	0	0	0	0
105377401	0	0	0	0	0	0
105377402	0	0	0.002234	0	0.005543	0.001849
308	39.12	40.92	29.54	77.84	101.1	68.1
132332	0	0	0.003274	0.006412	0	0.002711
100192379	0	0	0	0	0	0.00343
5393	25.22	24.58	26.72	16.95	14.03	17.36
890	57.22	66.09	47.99	34.14	25.42	25.94
55212	2.437	2.261	2.34	1.915	1.74	1.819
7222	0.0181	0.01131	0.009733	0.01059	0.0161	0.001791
102724158	0	0	0	0	0	0
112268469	2.44	2.254	2.637	2.018	1.984	2.049
84162	4.602	3.801	3.952	6.552	5.565	5.163
132612	0	0	0	0	0	0
3558	0	0	0	0	0	0
59067	0.002508	0.002707	0	0	0	0
100996941	0.002166	0.007012	0.002458	0	0	0.002035
166379	1.188	0.8584	0.6268	1.212	0.7916	0.677
729338	0.6194	0.3482	0.5127	0.3442	0.1696	0.2183
2247	0.3343	0.2974	0.2271	0.237	0.1316	0.1599
11162	2.386	2.179	2.18	1.811	1.153	1.526
166378	0.3963	0.401	0.3463	0.2021	0.148	0.1611
105377404	0.049	0.03525	0.07416	0.1089	0.03067	0.0614
10252	1.96	1.643	2.136	2.435	1.847	2.719
100189197	0	0	0	0	0	0
107986311	0.003899	0	0	0	0	0
105377405	0	0	0	0	0	0
285419	0.06873	0.03581	0.02152	0.05005	0.04006	0.02227
105377407	0	0	0	0	0	0
105377406	0	0	0	0	0	0
105377408	0	0	0	0	0	0
101927087	0.004583	0	0	0.005094	0.008607	0.02154
57182	4.45	3.264	3.177	5.296	4.986	4.326
79633	0.2913	0.3496	0.1886	0.4234	0.3205	0.2658
100302267	0	0	0	0	0	0
101927109	0	0	0	0	0	0
105377409	0	0	0	0	0	0
105377410	0	0	0	0	0	0
105377411	0	0	0	0	0	0
102724210	0	0	0	0	0	0
107986312	0	0	0	0	0	0
105377412	0	0	0	0	0	0.008239
105377413	0.01118	0.002413	0.005075	0.009938	0.002099	0
27152	0.4124	0.3559	0.2465	0.3807	0.235	0.2282
83447	0	0	0	0	0	0.004017
105377414	0	0	0	0	0	0
22824	0.8496	0.7926	0.7664	0.5321	0.4758	0.5832
10733	13.38	12.47	11.97	6.457	4.292	4.634
256471	1.989	1.649	1.96	1.978	1.724	1.649
80167	2.655	2.107	2.003	2.132	1.773	1.548
55132	2.27	2.241	2.113	1.472	1.32	1.335
10424	20.83	21.15	19.45	20.11	17.25	17.22
100507487	0.2823	0.1862	0.2938	0.2223	0.1694	0.14
101927259	0	0	0	0	0	0
79960	5.854	6.237	4.695	3.273	2.555	2.446
132320	3.456	3.486	3.066	2.51	2.107	2.002
132321	2.379	2.08	2.047	2.439	1.945	2.096
105377416	0	0	0	0	0	0
105377417	0	0	0	0	0	0
101927282	0	0	0	0	0	0
107986313	0	0	0	0	0	0
105377418	0	0	0	0	0	0.03179
105377420	0	0	0	0	0	0
105377422	0	0	0	0	0	0
105377423	0	0	0	0	0	0
105377424	0	0	0	0	0	0
101927305	0.01733	0.00935	0.009833	0	0.008134	0.01628
105377425	0.01256	0	0	0.006977	0	0
105377428	0.01245	0	0.0424	0	0	0.0117
107986236	0.04099	0	0	0	0	0
104355285	0	0	0	0	0	0
105377431	0	0	0	0	0	0
105377432	0	0	0	0	0	0
101927359	0	0	0	0.003196	0.0027	0
57575	0.007192	0.005175	0.001814	0.003552	0.009754	0.008261
132430	0.07329	0.05222	0.08077	0.04429	0.03274	0.04481
105377434	0.02505	0	0	0	0	0
105377436	0	0	0.007503	0	0	0
105377438	0	0	0.02158	0	0	0
105377437	0	0	0	0	0	0
105377439	0	0	0	0	0	0
100507528	0	0	0	0	0	0
105377441	0	0	0.003703	0	0	0.006133
729307	0	0	0	0	0	0
105377442	0	0	0	0	0	0
54510	0	0	0	0	0	0
105377443	0	0	0	0	0	0.00337
101927414	0.001457	0.001572	0	0.003238	0.002736	0.002738
107986314	0.002581	0	0	0	0	0
105377444	0	0	0	0	0	0
105377445	0	0	0	0	0	0
107986315	0	0.003826	0.002012	0	0	0
105377447	0.01134	0	0	0	0	0
641365	0	0	0	0	0	0
641364	0.3192	0.2729	0.1326	0.7889	1.099	0.3246
23657	4.097	4.16	1.81	10.37	16.42	4.458
105377446	0.006922	0.03237	0.002619	0	0.01517	0.002169
100874047	0.015	0.06477	0	0.05003	0.01409	0.0141
105377448	0.02878	0	0	0.1919	0	0
25819	2.821	2.889	2.527	1.54	1.146	1.237
1998	9.054	7.764	8.299	11.97	10.57	10.82
105379412	0	0.01306	0.01373	0	0.005679	0.01137
84709	0.08621	0.01431	0.05269	0.1916	0.06227	0.1247
4717	17.04	17.64	16.65	17.14	16.36	15.65
80155	20.14	18.37	15.1	12.11	9.623	10.4
105377449	0.3043	0.203	0.3329	0.5104	0.4208	0.5096
107984036	0.3223	0.3701	0.397	0.3087	0.2705	0.419
83452	1.648	1.507	1.384	2.398	2.23	2.376
80854	1.998	1.813	1.543	2.371	2.357	2.623
105377451	0	0	0	0	0	0
105377622	0.007399	0.007986	0.0168	0.01371	0.01158	0.01855
101927490	0.006201	0	0	0	0	0
4258	10.91	12.09	11.09	9.009	8.819	10.19
55534	7.167	6.395	7.231	10.44	9.406	10.02
105377452	0.009367	0	0	0	0	0.004402
101927516	0.02835	0.017	0.007151	0.021	0.01775	0.005921
60592	7.684	6.371	7.09	7.094	6.548	7.013
100129858	0.6881	0.569	0.9776	0.5949	0.4081	0.7149
1047	1.519	1.512	1.802	1.205	0.767	1.519
152586	0	0	0	0	0	0
255520	2.48	1.981	2.063	1.662	1.381	1.391
7350	0.03749	0.01648	0.02364	0.01852	0.009126	0.01174
23158	2.186	1.741	0.9672	1.611	1.405	0.7156
644962	0.004295	0.01391	0.004875	0.004773	0	0.008073
57484	0.1232	0.06386	0.1546	0.1346	0.06008	0.1707
27309	17.71	15.87	16.07	16.19	14.9	16.58
100507639	0.01584	0.03419	0.01798	0.04401	0.03718	0.02977
105377456	0	0	0.004149	0	0	0
3600	0.161	0.1675	0.1958	0.1853	0.1754	0.2296
8821	4.005	4.269	2.699	4.645	4.732	3.428
101927613	0.02846	0.02389	0.02154	0.0246	0.02969	0.01486
105377457	0.005749	0.004964	0	0.003833	0.002159	0.002161
107986194	0.008145	0.02637	0	0.004527	0.0153	0.007656
105377623	0.5849	0.6313	0.7804	1.072	0.9732	1.206
84640	6.57	6.141	6.295	4.567	3.746	4.348
2549	1.697	1.341	1.135	1.833	1.364	1.005
100423017	0	0	0	0	0	0
100128055	12.45	12.2	10.92	11.99	11.41	9.671
8467	32.28	30.62	32.39	32.57	30.42	31.69
441046	0.8243	0.6827	0.8894	0.8209	0.364	0.6405
166752	0.01327	0.001302	0.002739	0.01743	0.001133	0.004535
105377458	0.01934	0.02087	0.01646	0.1021	0.05901	0.03181
105377459	0.04597	0.02205	0.02319	0.06245	0.03358	0.03841
2996	3.201	3.058	4.031	4.834	3.353	3.263
101927636	0.04361	0.02689	0.03536	0.1108	0.06434	0.05269
2994	0.3668	0.3127	0.2722	0.6742	0.4583	0.267
105377460	0.00669	0.01203	0.01013	0.0347	0.01466	0.006288
2993	0.9668	0.8588	0.6119	0.9636	0.4419	0.4771
107986317	0	0.002502	0.002631	0.00644	0.001088	0.001089
105377461	0	0	0	0	0.003982	0.007972
105377462	0	0	0	0	0	0.008729
646576	2.553	2.059	2.393	1.65	2.101	2.143
64399	0.3357	0.2609	0.3588	0.1325	0.1434	0.1389
10393	3.357	2.963	2.885	2.983	2.628	2.812
6059	44.77	44.06	43.23	26.12	21.1	29.56
54726	8.335	7.749	8.003	8.015	7.193	7.78
105377465	0	0	0	0	0	0
105377466	0	0	0	0	0	0
4086	3.932	4.224	3.587	3.196	2.849	3.322
101927659	0.007228	0	0	0.008033	0.006787	0.006793
104326058	3.744	3.982	3.335	3.675	2.861	3.198
285422	0	0	0	0	0	0
105377467	0	0.01678	0	0	0	0.01461
166785	0.8804	0.731	0.652	0.683	0.6277	0.554
646603	0.2414	0.2016	0.2537	0.2849	0.2071	0.2745
152485	0.5159	0.3866	0.4592	0.5728	0.406	0.5178
105377468	0.002504	0.001352	0	0.001392	0.005879	0.008239
105377469	0	0	0	0	0	0
100505545	0.006867	0	0	0	0.0129	0
105377470	0	0	0	0	0	0
11157	4.192	4.369	3.971	2.135	1.604	1.789
345051	0.01642	0.01108	0.004661	0.009126	0.00771	0.01158
84068	2.34	2.351	1.935	2.143	2.434	1.89
105377472	0.01486	0.01337	0.008435	0.01376	0	0.004656
102465837	0	0	0.08692	0	0	0
5458	0.002582	0	0.002931	0.005739	0.009697	0.009706
83894	0.5237	0.3591	0.5909	0.404	0.8128	0.3272
105377474	0	0.04587	0	0	0	0
105377473	0	0	0.002625	0	0	0
105377475	0	0	0	0	0	0
105377476	0	0	0	0	0	0
100313938	0	0	0	0	0	0
1909	0.00156	0	0	0	0.002929	0
105377478	0	0	0	0	0	0
105377477	0	0	0	0	0	0
55751	10.2	9.403	8.98	10.16	9.144	9.571
90826	4.344	3.931	3.803	4.473	4.02	4.143
79658	1.96	2.729	2.187	2.308	3.075	2.817
100616246	0	0	0	0	0	0
4306	0.03179	0.03967	0.02819	0.07397	0.05597	0.1008
102724672	0	0	0	0	0	0
107986195	0	0	0	0.0006797	0	0
105377483	0	0	0	0	0	0
105377481	0	0	0.001136	0	0.0009399	0
105377480	0	0	0	0	0	0
107986319	0	0	0	0	0	0
101927849	0	0	0	0	0	0
107986320	0	0	0	0	0	0
285423	0	0	0	0	0	0
105377479	0	0	0	0	0	0
