"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"151613",2758.09044853474,-0.0619464992081038,0.160232697176544,-0.386603360610295,0.699049869645904,0.812047986152747
"339829",109.972264948646,-0.294994916176528,0.481366016654705,-0.612828712393577,0.53998960364437,0.686630258650145
"105374240",9.81913841201306,0.818429471569725,0.709137541895876,1.15411950886376,0.248451176181305,NA
"8087",23920.6499570799,0.536074969327914,0.126689645300774,4.23140319049136,2.32237947736423e-05,0.000156257986580257
"131118",2874.83313462988,-0.189106538325868,0.121231390151385,-1.55988096886232,0.118788012595792,0.227957048376934
"347689",6.60522222636629,0.985449458611151,0.916687055835182,1.07501186183252,0.282369417672676,NA
"105374245",3.30120565825089,0.236201586247294,1.25547417085628,0.188137352189568,0.850768981062575,NA
"23200",16868.1156011942,-0.20072490064243,0.124571168703983,-1.61132710506561,0.107108445988522,0.209865090580606
"54165",7749.50311614673,-1.14663901481896,0.117839568570992,-9.7305092739556,2.23471309959928e-22,3.10672333092883e-20
"105374246",2.23655115296029,-1.2837149068142,1.96987338407636,-0.651673816800219,0.514611616938437,NA
"56922",5132.4920152897,-0.065920108025679,0.125579985989237,-0.524925269790432,0.599635141896808,0.73505944710537
"27074",215.528898074619,-0.466786353689417,0.272255393971173,-1.71451645780374,0.0864339171253489,0.177653331300885
"23101",588.264923969351,0.107299504076895,0.155086294908146,0.691869672561625,0.489019177637855,0.643110224885011
"84002",4205.78492079686,0.177996090840535,0.134539474231562,1.32300272360347,0.18583447209024,0.322085892320758
"107986160",51.6641319117532,0.041876382279614,0.373203699027839,0.112207843568266,0.910658610179796,0.95027548491169
"107986161",4.81572372988918,0.545489960787411,1.0917340854182,0.499654602776696,0.617318303221482,NA
"100505687",731.401254922605,-0.527524917003683,0.159434675402408,-3.30872136611579,0.000937230604489659,0.00401865103458522
"109617007",8.19968031053422,-0.235108587819008,1.02093626308662,-0.230287233708594,0.817868580078601,NA
"89857",12261.4208752981,0.34023882906225,0.109471845280431,3.10800305037948,0.00188356123965147,0.00728943000038416
"105374248",1.85952299243589,0.64444804639945,2.38753074802783,0.26992240704409,0.787219948455002,NA
"107986162",156.081864225019,0.801498864639187,0.217818973672364,3.67965586801806,0.000233548906318031,0.00120127383002195
"54800",5619.79614175675,1.46738635932797,0.157945808254902,9.29044192777703,1.53649029013367e-20,1.71366411398468e-18
"55689",11229.4132064147,0.201206594358519,0.109510655092725,1.83732436070401,0.0661620257031692,0.144275074323308
"100874113",302.894047862376,0.202339868284635,0.176770478890199,1.14464739562265,0.252355250562561,0.404493748080181
"79929",420.411604144957,-0.685345664171456,0.177987429269675,-3.85052847262076,0.000117863226351491,0.000657642156982695
"55486",6157.11646001698,-0.068450124643717,0.142886846875516,-0.479051264273128,0.631902159385274,0.761648583405504
"10057",7644.55047917701,0.193000794878295,0.154318536971276,1.25066501190469,0.211056720659908,0.354442426418311
"105374249",31.4075751288614,-0.42735868792965,0.445196930817554,-0.959931792757092,0.337089543990951,0.496233011776687
"8893",7490.98967346079,-0.248318638262565,0.103920398112523,-2.38950815020638,0.0168709495302187,0.0469083682642319
"1857",11240.5710982222,-0.315515984574227,0.0976122601564354,-3.23233970884983,0.00122780997657745,0.00507234611710237
"1173",49136.5010862794,0.176078802390049,0.134201725699916,1.31204573914178,0.189504702277948,0.326725967482006
"55324",5204.04452781542,0.342307701539275,0.110395858045119,3.1007295708447,0.00193044506132969,0.0074523804627419
"90113",7.62513093994638,0.284449238449771,0.789847904207022,0.360131661975285,0.718748676279908,NA
"10195",4088.7846301422,-0.544921047050486,0.128789473481754,-4.23109926858801,2.32552005324993e-05,0.000156362709029996
"110599564",390.599961639782,-0.799741630238077,0.202545760045639,-3.94844913099081,7.86591257940837e-05,0.000458868144888004
"110599583",174.184413873453,-0.754387751669887,0.214245406945542,-3.52113850385433,0.000429698111686501,0.00203763401940985
"94032",15.6008498599931,-1.15536543877797,0.570432267310782,-2.02542090443931,0.0428241627028864,0.101572965987947
"5708",29625.3145326021,-0.138960253517791,0.122925778079922,-1.13044030054822,0.258290740704757,0.411136712808628
"1981",58494.8947224515,-0.616959314304791,0.114559991466927,-5.38546927600729,7.22558774201272e-08,8.74021615288438e-07
"131408",1028.14245651529,0.550487621277131,0.132429468579115,4.15683629318699,3.22685042465097e-05,0.000209199521290755
"1181",355.845516159979,-0.226136102861882,0.182783325004966,-1.23718125193169,0.216019800139799,0.360690761613785
"5437",3965.63333911469,-0.532779360437302,0.118762539532843,-4.48608932187715,7.25423393957791e-06,5.51852917923728e-05
"8646",2.08854889322371,-0.626856991688126,1.75628856136464,-0.356921411138189,0.721150640219596,NA
"2049",174.096941928425,0.627639250557284,0.440323973359977,1.42540331331034,0.154040650857909,0.27877855597598
"64110",5226.25710295761,0.147238595913388,0.16544388538854,0.88996094094141,0.373486859388014,0.533838105577534
"107986163",33.0611652574325,0.603695862846714,0.432531937572122,1.39572551852556,0.162797166738548,0.290471698172964
"23355",4523.48561171527,0.60526317999761,0.149228097019809,4.05595991696703,4.99288220158179e-05,0.000306195984906574
"285382",338.333570430331,0.303686094386009,0.830893212441799,0.365493531345078,0.714743034572358,0.823686062200404
"339926",69.2580187542283,-0.083025053954407,0.306009019802271,-0.271315708301847,0.786148225949793,0.872658126882302
"1962",1299.80540958994,-0.0963498864349805,0.143573250066132,-0.671085222286185,0.502166240477164,0.653718388954137
"9175",2817.70461328669,0.0933553766237305,0.102873254032658,0.907479572815828,0.364153246892898,0.524534786348975
"101929018",28.3983146458514,-0.0916615389172308,0.499922981492252,-0.183351320724693,0.854522368730977,0.91704952873706
"90407",2566.46567045759,-1.26246230828503,0.132629184515793,-9.51873686695783,1.75296747454694e-21,2.24709941006696e-19
"105374254",14.3122788253996,0.296154417715833,0.61343623374773,0.482779466590203,0.629252331807864,0.759579539317958
"200879",98.0667116156888,-1.23795126195286,0.679920784531271,-1.82072866445212,0.0686481126551685,0.148464328650929
"59343",6496.9473649071,-0.00471497393024939,0.116859988642129,-0.0403472051044648,0.967816320164838,0.983225915695709
"10644",10130.8486574147,0.353378671641308,0.112637062531129,3.13732144376231,0.00170499089020281,0.00670883499372007
"646600",2.36748074741435,-1.42878767552093,1.59959869774643,-0.893216328278994,0.371741335598677,NA
"6434",28318.7685319017,-0.580916995343732,0.123899858350409,-4.68860096434333,2.75079188196202e-06,2.32164953150116e-05
"344887",82.4945383540505,0.708226179135507,0.409664772092198,1.72879443726276,0.0838458921088457,0.173446689313709
"2119",5170.2382739715,-0.0475550277170199,0.140656416589355,-0.338093553569308,0.735292688317922,0.838604943098047
"105374257",8.03796689819962,-0.236391124598363,0.866915894226553,-0.272680575096927,0.785098767867549,NA
"1608",765.87732939463,-1.09815067118293,0.392211853768548,-2.79989159081094,0.00511197713672802,0.0171800375648873
"253573",5.88708053575054,0.576809771364162,0.930835173267204,0.61966907561043,0.535475679288601,NA
"107986165",44.1529028477147,0.175809559664223,0.513907663233861,0.342103401529194,0.732273077686635,0.836355429204478
"1427",74.7738318732394,-0.205710359823319,0.33414102737363,-0.615639334804875,0.538132584332128,0.684974875704465
"55171",1763.3710007419,0.12517588861354,0.124933662162274,1.00193884055805,0.316373132146036,0.474876174197463
"51726",9459.52766180565,-0.362569040715001,0.117789653239603,-3.07810601986812,0.00208320786572445,0.00796525401457801
"1974",31371.7843747999,0.426198983304488,0.130855861768414,3.25701101612679,0.00112592063234717,0.00471306174791464
"619567",170.035328972685,-0.357443682456899,0.317496295777161,-1.12582000864595,0.260241713177906,0.413641840567233
"109617006",184.950792310366,-0.334621832405366,0.310819321263265,-1.07657989550122,0.28166798988788,0.437655079762034
"100302143",94.3666805254493,-0.317536591701184,0.334683701460123,-0.948766224097165,0.342739523877876,0.502298499809983
"677847",173.561734518955,-0.266571052328796,0.28980487972519,-0.91982941274686,0.357661910448663,0.517841351293323
"6043",153.379620152013,-0.235917872656499,0.269027931959154,-0.876927057121779,0.380526258815636,0.540896376388211
"619568",128.635424383242,-0.144391970909289,0.268933287730575,-0.536906279351871,0.591332353315061,0.728832226359416
"5984",3562.63387097647,-1.05465772840103,0.135189984503117,-7.80130075668963,6.12722882323242e-15,2.76790902058195e-13
"102724699",11.6091887296315,-1.36430170757286,0.741835590531037,-1.83908904477909,0.0659020900859947,0.14386521733801
"9370",3.7736050689872,-0.956393588707422,1.18044567223566,-0.810197039306434,0.417826938844276,NA
"100874095",4.25449874637421,-0.713616771847105,1.1746444256482,-0.607517267579347,0.543507686725279,NA
"6480",26288.4022164197,0.214975844653936,0.153183997948863,1.40338317012526,0.160502608891773,0.287364592974106
"116832",782.94775551403,-0.392727344762308,0.130906165747643,-3.00006758672771,0.00269919705572644,0.00997470031394526
"5648",5.54283482965926,0.986222289386614,1.16822452795154,0.844206114312578,0.398554238449549,NA
"64108",186.024124594875,0.729536681173608,0.286489418020084,2.54646990529494,0.0108818594074002,0.0326224429098691
"105374261",2.29325924582618,1.22199355684466,1.64394539820918,0.743329771278192,0.457282051372232,NA
"604",946.828891972431,0.240935241451998,0.295602206287011,0.815065775314495,0.415034660798218,0.574801865249454
"339929",78.5011597122686,0.567907821650794,0.28515106868241,1.99160334301011,0.0464145962979552,0.108607705573181
"4026",2980.49807225092,-0.49162645909906,0.22588156931382,-2.17647885390789,0.0295194731817633,0.0746916072905909
"285386",3.27401470912508,1.90235810651982,1.29685477654339,1.46690141481402,0.142402875604644,NA
"8626",32.0400789743401,3.14730840520904,0.51198976518327,6.1472096108844,7.88578893609271e-10,1.42037736667341e-08
"55214",143.868213944963,1.59497503763084,0.274222190036002,5.81636022023397,6.01427893267966e-09,8.90014096027205e-08
"9076",40.4816253596615,-1.97826583778676,0.818407176246175,-2.41721467651415,0.0156397900968317,0.0440309606819101
"10686",437.843755541338,1.2299168526388,0.311478297529282,3.94864381369356,7.85951934503432e-05,0.000458766325814082
"3556",4897.69535907472,-0.115561571992391,0.139865089028565,-0.826236002100491,0.40867022921083,0.568767385278768
"647309",2.00926413089827,0.862023513623908,1.72715994515478,0.499098833343231,0.617709759410865,NA
"107986171",4.56989538746482,0.161235378209379,1.28880382872236,0.125104670405284,0.900440685899779,NA
"344901",3.68255222005369,-0.106918808887009,1.22678124439916,-0.087153931782984,0.930549157068365,NA
"257313",2.2539870371505,-0.786494743073897,1.79047854451469,-0.439265103445893,0.660469456691827,NA
"152137",7103.74643809207,0.0515464675571996,0.127612893076164,0.403928367382398,0.686265395476319,0.80253333168047
"2257",48.2894230228742,0.977352239669295,0.547706592119117,1.78444490851908,0.0743513992524509,0.157960715953792
"151963",120.021953247555,-0.0785868646651789,0.372851862650076,-0.210772353681208,0.833064912477117,0.903196221550266
"57110",13.8530417027133,-0.205824978580258,0.956774937327352,-0.2151237146274,0.829670865123269,0.90150836063835
"84239",255.385154416364,-0.195734782940014,0.334753429100406,-0.58471330216398,0.558740508172361,0.701883319874679
"4976",15142.5760010139,-0.139405346280356,0.114523621337623,-1.21726282012495,0.223504235467896,0.369840495588578
"100873941",347.734911300345,-0.124566558185047,0.177840170970886,-0.700441061797224,0.483651900409751,0.637708533662096
"102724808",39.1734401322489,-0.349403009060567,0.457805779444464,-0.763212315677968,0.445336785118198,0.602990272199856
"105374285",3.61272158213281,-2.70578141355966,1.48062773177817,-1.82745558217401,0.0676312988211913,NA
"105374287",2.73610574989465,-0.877310885555374,1.39493553499154,-0.628925755741606,0.529397663426718,NA
"285389",2.16911952855199,-1.82859662306604,1.61236295239411,-1.13410979851084,0.256748493973737,NA
"3280",523.478907746804,-0.517369185634368,0.208511498344122,-2.48125014564192,0.0130922459732614,0.037940990569312
"100505920",24.5564538754519,-0.205629842691055,0.504379650313505,-0.407688618212972,0.683502294602012,0.800345144892243
"101929337",4.83069566605984,-1.22798942550244,1.0827499273219,-1.13413946703259,0.256736050753492,NA
"105374289",2.18994835394237,-1.77286964477303,1.91297682446223,-0.926759604247385,0.354051362945423,NA
"100131551",9.83378684352251,-1.76500393428849,0.902729724849452,-1.95518535138836,0.0505611969339049,NA
"2814",843.082020964901,-4.59848398937387,1.237628853946,-3.71555977764437,0.000202754322285901,0.0010558093052614
"79572",17846.4876192416,-1.06417971287346,0.112242355530773,-9.48108855913751,2.51644046723487e-21,3.10481570398022e-19
"401106",45.7108104626715,-1.26880465533757,0.400926284069676,-3.16468314937682,0.00155251917238816,0.00619532665900844
"100507297",251.911478441468,-0.329585511691567,0.195608673115863,-1.68492279223399,0.092003468521727,0.186300181771198
"93109",2690.58779838682,0.226447921931454,0.120423145430891,1.88043520305994,0.0600487896049239,0.133343047212601
"105374291",14.4765627788429,-0.532499460530453,0.878860481028408,-0.605897604938776,0.544582749981318,0.690178807004175
"55341",6158.15274275975,-0.331688183488461,0.108864129821441,-3.04680875172103,0.00231284813536502,0.00871002194586817
"131583",2210.5909768814,0.752614498689927,0.118758247645324,6.33736615024532,2.33726100076385e-10,4.66530529990689e-09
"107986174",3.30631068059248,0.234472076124923,1.20861355542899,0.194000865762009,0.846175204002599,NA
"152002",3878.47257608113,-0.662065446454445,0.115817976345062,-5.7164307937994,1.08784744551815e-08,1.54497815985423e-07
"101410543",95.508133810265,0.886984252477433,0.284360372352944,3.11922594958668,0.00181326852288883,0.00705836932469543
"105374296",13.0358576976715,-0.31109358906009,0.670211226637587,-0.464172452945662,0.642524195739907,0.769757867951299
"23527",17008.3265950146,0.464137066269806,0.11172577337094,4.15425243671241,3.26352732702599e-05,0.000211022905217229
"5504",4675.75752407656,0.252543260175461,0.141928620865407,1.77936809810159,0.0751794331253624,0.1592571294482
"347",19.1763225274637,1.02373777182432,0.630228526732736,1.62439135710285,0.104292310497298,0.205575087521433
"107986029",2.31986001335457,0.33529478571704,1.43993519231129,0.232854080869325,0.815874716480622,NA
"105374298",117.669130908944,-0.358887943039727,0.311324446267734,-1.15277790530812,0.249001555424124,0.400908547885787
"105374297",11.3968848066416,-0.250363199306616,0.745993503866985,-0.335610428252813,0.737164659086296,0.840088738331369
"727956",566.118622493516,-0.0348058234583408,0.251958326874254,-0.138141191403099,0.890128831798925,0.93818843557257
"440993",107.03725325223,0.0870998547453247,0.312395207016869,0.278813031662875,0.780388313065649,0.868608800644394
"693155",33.3539464787921,-0.547450725979308,0.410970643711433,-1.33209204685604,0.182829943449252,0.318135382426768
"200958",63.8170212519422,0.483331027650373,0.44055368160741,1.09709905473241,0.272598093411041,0.427770982673081
"4585",4.48060730705665,0.858673855588767,1.38195618757797,0.621346655781964,0.534371562255434,NA
"101929697",2.68241002504142,0.623683407985061,1.4481053570169,0.430689248515625,0.666694337403361,NA
"107984010",4.05790055913447,1.64010437906575,1.34219928365071,1.22195295366628,0.221725418620331,NA
"10188",8052.09742857245,0.301266978679732,0.123113500908071,2.44706694601016,0.0144024084784154,0.041081979715278
"100128262",453.47486162104,0.609155742044072,0.224570495980741,2.71253683340626,0.00667703603300799,0.0214711464941539
"727978",38.6064367745619,-0.186738370285944,0.561253375436343,-0.33271669883636,0.739348143202682,0.841632443196578
"255812",753.210877209619,-0.0932058118062965,0.228053075436266,-0.408702279625012,0.682758160647785,0.799663533037551
"105374301",21.7935384465373,-0.74986158165156,0.602944513600595,-1.24366598374637,0.213622520340713,0.357747045643538
"7037",182192.474988412,-0.00377058752932203,0.141327040559449,-0.0266798732528184,0.978715066235464,0.98837805005905
"401109",2.65011114301604,-0.375838144763993,1.65234586547075,-0.227457309403511,0.820068161406562,NA
"131540",22.2395214113655,0.101330781510234,0.877327496059917,0.115499379610591,0.908049312185815,0.94863932895614
"105374304",14.7981202324516,1.06163310114405,0.701874353157266,1.51256859061521,0.130389277556209,0.245413128830738
"200931",89.3380241651118,0.53486917951572,0.342663937353401,1.56091470741519,0.118543876661607,0.227599170314801
"5130",12968.2876562312,0.346903304879738,0.123265184911196,2.81428454538608,0.00488859354901567,0.0165249529539586
"255758",311.113531328909,-0.504031980991549,0.18583511583439,-2.71225370258184,0.00668274234935045,0.0214859962082292
"100534611",123.072648888968,-0.225324613326958,0.228432140283826,-0.986396279643457,0.323938690014153,0.482304372846323
"107986031",5.56613824781821,-0.904818500794587,1.02376625146889,-0.883813565348893,0.376796862300223,NA
"100874214",22.8341078705216,0.802481323644357,0.526407472102218,1.52444896049753,0.127396597503458,0.240940432201166
"116211",18.6130738775272,1.61597439081443,0.612920485891762,2.63651554811924,0.00837623614423315,0.0260895042163627
"26043",14681.9721143227,0.417252094742127,0.10140523224887,4.11469985807144,3.87683532327899e-05,0.000244904339573922
"100874034",125.605853139711,0.345872523208287,0.232615063964204,1.4868878967422,0.137044421413129,0.255370391081422
"165918",4434.4129669979,-0.0750287230547973,0.1128379638649,-0.664924467660802,0.506098805180507,0.657166119388831
"105374306",46.0131859454174,-0.364445430075331,0.419433300741081,-0.868899606758468,0.384902044677971,0.544954433127506
"255798",2.7016153111814,-0.117793743481135,1.42172145218671,-0.082852898716524,0.933968506586794,NA
"348793",1059.52527571845,-0.0929143912966574,0.132958308431921,-0.69882350634923,0.484662336441307,0.63865691099979
"200933",4265.5973897634,-0.165904887357088,0.126304643444786,-1.31352959663445,0.18900455461878,0.326158982671941
"101929769",3.60360763456358,1.3268697491102,1.330451647466,0.997307757585461,0.318615149400806,NA
"375387",15866.1118414033,0.0922503031894209,0.107855151035126,0.855316619596379,0.392375889285226,0.552134323927553
"84984",922.271993862264,0.332823397264177,0.130955699032891,2.54149609159495,0.0110379180277825,0.0330300954655834
"54965",2465.05726424412,-0.340080589903902,0.13285358576318,-2.5598149116586,0.0104727923668284,0.0315494268447368
"5062",29192.3190440027,-0.0531687776796028,0.0993726941884183,-0.535044139779391,0.592619335345504,0.729494188380346
"205564",3065.88367150132,-0.0539824563354739,0.134460059301866,-0.401475773666603,0.68806987118348,0.803656594942041
"22916",9059.97148517888,-0.799845801837665,0.117524243075758,-6.80579411451363,1.00493344894624e-11,2.65219133899034e-10
"100874001",291.16508642113,-0.731632575033775,0.178673946364117,-4.09479160180855,4.22548290026263e-05,0.000264223180025608
"152217",1984.1374468772,-0.302503328693112,0.156890060032073,-1.92812297115108,0.0538398323699795,0.12237790798109
"80235",354.827787756331,-0.377295656031907,0.148570431142785,-2.53950704140653,0.01110088107192,0.033178273011472
"4241",1011.52558682816,0.355417146172997,0.22765107521141,1.56123640462904,0.118467982407259,0.227475580264731
"100507057",75.4299538704476,-0.100813979906864,0.385301895092663,-0.261649322754093,0.793591814202648,0.877974307172232
"1739",6356.33540825749,-0.127814762561636,0.100039771909455,-1.27763948399762,0.201376571926731,0.342527563881234
"100507086",31.8733898022969,-0.625901772437684,0.421532427545172,-1.48482472886528,0.13759025942781,0.256145729098868
"101926923",1.96835754456207,-0.0612722494702488,1.47165800898946,-0.0416348425354083,0.966789796986993,NA
"105374308",4.23170511818343,2.40095517325752,1.26031512945353,1.90504352216938,0.0567744139259431,NA
"100129516",194.376079743124,-0.456139111554203,0.330754925489442,-1.37908486435756,0.167868589914249,0.297878097393006
"622",3234.04423216964,-0.652404230421169,0.150294484852247,-4.34083945969502,1.41939402643579e-05,0.000100611337435795
"220729",562.224185741417,-0.0233479415545877,0.153051096554516,-0.152549978929888,0.878753174184854,0.931407592568226
"107986175",29.696988431687,-0.238515962641746,0.582468580245597,-0.409491551529142,0.682178965558423,0.799412024165311
"112268458",68.2031894538378,-0.755223871671844,0.475053742585698,-1.58976512333361,0.111887758102258,0.216942405211447
"9711",4004.38248861619,-0.0952564945526148,0.101494315026017,-0.938540198317483,0.347966868853299,0.507972589695796
"100126321",74.409278034784,-0.129197007261393,0.285424275676336,-0.452648980032445,0.650801523339438,0.77552018320382
"84248",15573.2520366961,0.227869360417901,0.138702165455033,1.64286808118922,0.100410230325608,0.199939313784327
"84859",7141.8469615003,0.354838563886151,0.0987765174220616,3.5923372593707,0.000327725321678778,0.00162227321345555
"105374310",1.74263383287724,-0.26601659912511,1.84454780334149,-0.1442177853256,0.885328497100123,NA
"84223",566.003008509328,0.366991616364334,0.138166534310568,2.65615417073007,0.00790374714458505,0.0248486874057265
"6165",63009.2139687444,0.194639786664952,0.155105130085119,1.2548894195707,0.209518905397762,0.352465116617502
"89782",401.809765301216,-0.130730366562808,0.184481044864646,-0.708638476428434,0.478548852912207,0.632924621823655
"100873947",30.0014482646828,-0.0282417864400672,0.45859104419563,-0.0615838159020382,0.950894265516096,0.973896896476909
"348840",88.9817249405997,-1.41581834700204,0.319791482995272,-4.42731724353951,9.54123525774234e-06,7.05972733219983e-05
"728262",357.987743014428,-0.12810584458927,0.346809748560151,-0.369383632153152,0.711841796352485,0.821637660164556
"105379426",5.23591897788431,0.286688871398626,0.990175761146943,0.289533315849448,0.772173288725072,NA
"101928669",43.3636288735113,-0.0356244851797086,0.347884828033397,-0.102403100994932,0.918436722375843,0.955261292751397
"107987361",2.16481024281725,-0.32664974079724,1.43009488229413,-0.228411236793767,0.819326554629463,NA
"152687",543.917592491535,0.0565712705558495,0.22839258429126,0.247693114605273,0.804371859647458,0.884785088108133
"255403",1316.91758290455,-0.239434949549016,0.127774545800096,-1.8738861331866,0.0609461211282451,0.134944357942245
"642280",95.6048319658821,-0.25991879516322,0.308432057387451,-0.842710052141926,0.399390623895815,0.559294197795792
"107986244",11.6116621360968,-1.81079589559264,0.7021751835429,-2.57883778583013,0.009913332610724,0.0301260928368692
"654254",42.6435961642753,0.0357105492710908,0.354861135914964,0.100632460579307,0.919842227681166,0.956158800338118
"105374336",24.1796274996313,2.29745579767088,0.512473007107363,4.48307670025158,7.35744692910286e-06,5.59273622747091e-05
"7700",2259.43927784177,-0.294227187426299,0.212494673011108,-1.38463323930439,0.166164642313933,0.295226010612848
"79963",564.458015170528,-0.153097302963082,0.164812629311464,-0.928917302045816,0.352931945578294,0.513050775969153
"170960",3168.98050895899,0.0566981683677926,0.15453326132153,0.366899448590705,0.713694022775623,0.822957576145652
"54872",4896.60122888019,0.0911188114351947,0.135628677897524,0.671825552292422,0.501694759617156,0.653378254704146
"5158",1546.53070619676,0.562461284886756,0.123538303953399,4.55293028062718,5.29038095958404e-06,4.17749642092594e-05
"101928521",3.91400105012903,-0.731672689478854,1.33516023080618,-0.548003657236752,0.583689391627678,NA
"521",3889.92478666449,-0.177021701664898,0.116865914423097,-1.5147419377049,0.129837769488114,0.244666610105465
"4636",2746.32505283832,0.0723847624855519,0.103438388169416,0.699786256984175,0.48406079862643,0.638162429924158
"84179",543.793743070155,0.427960809549287,0.157592629190015,2.71561437707394,0.00661529214373279,0.0212968822911658
"10336",3648.40883724447,-0.308452619061817,0.131975783744609,-2.33719103846138,0.0194292529373432,0.0526569031076457
"107986246",39.3863705351409,0.716925306154108,0.411631729299484,1.74166677426488,0.0815667696232126,0.1696807369289
"107986211",461.656331101762,-0.0505592310853493,0.145950389648956,-0.34641381367296,0.729031745237345,0.834393246257387
"100129917",137.111908650012,-0.452017271973647,0.342296079310622,-1.32054469593693,0.186653223502041,0.322937886516546
"10815",8.25083442873604,0.502491004979976,0.772799913376514,0.650221352619586,0.515549250342707,NA
"105374340",2.43509166581085,-0.649168834967474,1.5330497979841,-0.42344928117867,0.671967495688193,NA
"2580",11572.1640552271,0.170295065043217,0.0915802120965827,1.85951813327993,0.062953731402361,0.138531892945492
"105374341",13.9157088987909,0.173536464574472,0.633323304487192,0.274009283007494,0.784077487779866,0.870908720782933
"84286",1408.63845244441,-0.236988986739856,0.115018534866004,-2.06044171068556,0.039356332860075,0.0949216086732732
"1609",2922.1724545434,0.137194381681967,0.187386796389763,0.732145403652689,0.464079823658959,0.620936658478719
"10861",288.62862471419,-0.189243076318284,0.209176257363155,-0.904706292692366,0.365621006510167,0.525958193508505
"3425",732.442383501448,-0.144465787235451,0.175669164580486,-0.822374191739618,0.410863963136149,0.570745584144023
"53834",623.001172965512,-0.0202325979561173,0.212876980792018,-0.0950436157110136,0.924280183373609,0.958964371681211
"285498",47.8841600538346,0.141428271298495,0.486956214985792,0.290433240086322,0.771484817141594,0.863354097150354
"10417",36.9534193860216,0.806664468684037,0.383382513379316,2.1040721486583,0.0353721539119947,0.0868293571719334
"100130872",146.897329860942,1.78312574939793,0.252946874130995,7.0494081238359,1.79680425862378e-12,5.49082242561796e-11
"101928548",3.11613852814017,2.97542287504635,1.81799113854136,1.63665422342687,0.101702738907194,NA
"285463",3426.96839595106,-0.285024074025828,0.0958851154610637,-2.97255807280712,0.00295329335469737,0.0107447408984668
"1487",13383.6759221464,-0.232416293039477,0.0885966598863548,-2.62330762059883,0.00870806079822367,0.0269740825698625
"92070",633.86684790045,-0.289607569230751,0.139412677839169,-2.07734026574579,0.0377701651921478,0.0917010000071564
"105374347",1.91189672484911,-0.970532252967495,1.79728732234402,-0.539998385846135,0.589198145610501,NA
"105374346",3.7455797097688,0.110607863588038,1.34885576485215,0.08200125355891,0.934645716618938,NA
"10296",5910.71621367485,-0.663726418127223,0.10899875857939,-6.08930254598991,1.1340363408932e-09,1.96549705053316e-08
"57654",1445.19605135892,0.0210218194742404,0.144917425021769,0.145060674871104,0.884662966718681,0.93486033021088
"152877",573.735809751749,0.145564075279979,0.188783090350457,0.771065220988567,0.440668273957154,0.598790776169341
"7884",13130.5987253873,-0.374452414821929,0.0903465088059335,-4.14462517446315,3.4036999147386e-05,0.000218867882791057
"92305",4738.88331490499,0.31692228559224,0.112341454231465,2.82106269462439,0.00478648474133121,0.0162242436948179
"10460",18443.3342822945,-0.264071232898269,0.124953456151966,-2.11335677323811,0.0345702428324975,0.0851998956000417
"112268460",1753.41535979484,-0.214883812658926,0.127065714910687,-1.69112346953673,0.0908132236108463,0.184438667417872
"2261",560.36641024513,-0.933256725264988,0.23867989388276,-3.91007684008527,9.22667653120478e-05,0.000529026492600969
"3954",6928.7746878141,-0.976588313819046,0.116885790541643,-8.35506445474325,6.53969941121926e-17,4.11147153111081e-15
"7468",23046.9249834531,-0.600236020712159,0.130478185938859,-4.60027870860671,4.21926034157047e-06,3.40943178071808e-05
"677770",33.2996504814423,-1.3362870234307,0.459772891416759,-2.90640672466144,0.00365605882720954,0.012918249025943
"7469",4249.13727835504,0.392933767523653,0.109366920452984,3.59280270392701,0.000327140283281616,0.00162015656990709
"100126332",154.642838676233,0.390553329075075,0.216326117236391,1.80539148053167,0.0710134433774537,0.152311645557835
"401115",1526.90946713095,0.0597099806725841,0.171961891281383,0.347227983058641,0.728420049688113,0.83404328060397
"339983",898.501309344845,0.719100143230515,0.256892420434366,2.79922678144659,0.00512251466792994,0.0172125212016349
"353497",185.95938247479,-0.0328200370100269,0.196066788806761,-0.167392128007837,0.867061518729481,0.924625185892323
"79441",2176.69681914507,-0.20137104449602,0.141127193954581,-1.42687627276729,0.153615561127027,0.278162244744875
"10608",10399.5805323324,0.719740110194965,0.131501367043115,5.47325192413389,4.41851271660897e-08,5.54166833154878e-07
"100616358",227.315765055369,0.935700153731991,0.21663254673124,4.31929628234877,1.5652752281666e-05,0.000109652584383381
"57732",492.199558774271,0.475452863158297,0.264044595526743,1.80065364416876,0.0717574883049156,0.153623747600839
"105374352",41.0755733601127,0.228117743376828,0.420686408275744,0.542251280025442,0.587645413320313,0.725860849978494
"402160",4.59238642559134,0.167289386875154,1.14646783518793,0.145917209136296,0.883986746071232,NA
"105374353",3.1668908728882,-0.542899433941125,1.23124382780106,-0.440935760799479,0.659259503671974,NA
"107986250",32.3299473834846,-0.296369130601742,0.410818544147608,-0.721411277128854,0.470656510278044,0.626473614011117
"6047",9142.63078949002,0.216790549908831,0.130322282286609,1.66349565174172,0.0962132605352604,0.193254923148706
"8603",6368.38030771636,0.166712026093745,0.0904082605553704,1.84399108078893,0.0651844400392202,0.142550795481804
"79155",5210.63630574204,0.4616621469072,0.121412818668972,3.80241684501129,0.000143291368630523,0.000778831197173777
"6452",8675.58141401776,0.582413264475891,0.112282576140871,5.18703154570652,2.13672547879913e-07,2.35123175456932e-06
